site,name,room,type,floor,analyte,conc.,category,site typ,OSHA 8hr,season,year,city,zip
103,Karis,Outdoor,outdoor,roof top,a-pinene,0.029,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,b-pinene,0.009,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,limonene,0.015,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,camphene,0.015,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Outdoor,outdoor,roof top,methane,2.156,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,ethane,80.883,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,ethene,2.864,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,propane,16.773,straight chain,assisted living,997959.1837,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,propene,0.446,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,i-butane,12.822,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,n-butane,6.109,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,ethyne,2.151,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,t-2-butene,0.035,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,1-butene,0.067,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,c-2-butene,0.034,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,cyclopentane,0.232,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,i-pentane,1.337,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,n-pentane,1.14,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,t-2-pentene,0.001,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,1-pentene,0.012,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,cis-2-pentene,0.003,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,n-hexane,0.308,straight chain,assisted living,510675.3307,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,isoprene,0.375,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,"2,4 dimethylpentane",0.051,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,n-heptane,0.278,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,benzene,0.298,btex,assisted living,998.5341186,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,cyclohexane,0.213,aromatic,assisted living,305043.9639,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,"2,3-dimethylpentane",0.181,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,2-methylhexane,0.085,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,3-methylhexane,0.163,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,"2,2,4-trimethylpentane",0.071,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,methylcyclohexane,0.257,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,"2,3,4-trimethylpentane",0.054,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,toluene,0.815,btex,assisted living,200079.2273,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,2-methylheptane,0.058,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,3-methylheptane,0.053,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,n-octane,0.173,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,ethylbenzene,0.099,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,m+p-xylene,0.333,btex,assisted living,100176.6036,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,styrene,0.023,other,assisted living,100006.7211,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,o-xylene,0.134,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,n-nonane,0.195,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,isopropylbenzene,0.012,btex,assisted living,49839.83692,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,n-propylbenzene,0.033,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,3-ethyltoluene,0.073,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,4-ethyltoluene,0.044,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,"1,3,5-trimethylbenzene",0.035,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,2-ethyltoluene,0.024,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,"1,2,4-trimethylbenzene",0.105,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,n-decane,0.202,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,"1,2,3-trimethylbenzene",0.035,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,"1,3-diethylbenzene",0.014,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,"1,4-diethylbenzene",0.036,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,C2HCl3,26.3,chlorinted,assisted living,99936.4439,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,C2Cl4,29,chlorinted,assisted living,99982.50905,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,acetonitrile,0.501,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,acetaldehyde,9.027,aldehyde,assisted living,199818.3882,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,acetone,13.414,ketone,assisted living,1010330.579,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,isopropanol,32.555,alcohol,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,methylethylketone,0.574,other,assisted living,200048.537,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,butanol,0.81,alcohol,assisted living,98961.14409,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,a-pinene,0.124,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,b-pinene,0.053,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,limonene,0.268,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,camphene,0.024,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Gallery,lounge,01,methane,2.679,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,ethane,30.299,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,ethene,2.063,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,propane,13.694,straight chain,assisted living,997959.1837,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,propene,0.335,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,i-butane,1.322,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,n-butane,6.139,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,ethyne,1.24,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,t-2-butene,0.035,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,1-butene,0.059,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,c-2-butene,0.026,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,cyclopentane,0.093,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,i-pentane,1.039,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,n-pentane,0.792,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,t-2-pentene,0.007,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,1-pentene,0.01,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,cis-2-pentene,0.013,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,n-hexane,0.278,straight chain,assisted living,510675.3307,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,isoprene,0.243,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,"2,4 dimethylpentane",0.034,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,n-heptane,0.175,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,benzene,0.258,btex,assisted living,998.5341186,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,cyclohexane,0.084,aromatic,assisted living,305043.9639,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,"2,3-dimethylpentane",0.118,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,2-methylhexane,0.079,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,3-methylhexane,0.101,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,"2,2,4-trimethylpentane",0.052,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,methylcyclohexane,0.134,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,"2,3,4-trimethylpentane",0.019,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,toluene,0.963,btex,assisted living,200079.2273,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,2-methylheptane,0.059,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,3-methylheptane,0.031,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,n-octane,0.155,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,ethylbenzene,0.146,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,m+p-xylene,0.455,btex,assisted living,100176.6036,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,styrene,0.018,other,assisted living,100006.7211,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,o-xylene,0.13,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,n-nonane,0.151,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,isopropylbenzene,0.014,btex,assisted living,49839.83692,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,n-propylbenzene,0.018,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,3-ethyltoluene,0.071,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,4-ethyltoluene,0.03,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,"1,3,5-trimethylbenzene",0.024,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,2-ethyltoluene,0.027,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,"1,2,4-trimethylbenzene",0.09,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,n-decane,0.139,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,"1,2,3-trimethylbenzene",0.023,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,"1,3-diethylbenzene",0.009,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,"1,4-diethylbenzene",0.019,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,C2HCl3,23.9,chlorinted,assisted living,99936.4439,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,C2Cl4,32.9,chlorinted,assisted living,99982.50905,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,acetonitrile,0.697,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,acetaldehyde,3.109,aldehyde,assisted living,199818.3882,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,acetone,13.446,ketone,assisted living,1010330.579,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,isopropanol,3.499,alcohol,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,methylethylketone,0.279,other,assisted living,200048.537,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,butanol,1.94,alcohol,assisted living,98961.14409,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,a-pinene,0.268,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,b-pinene,0.033,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,limonene,0.093,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,camphene,0.019,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Basement,lounge,00,methane,2.272,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,ethane,110.035,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,ethene,3.498,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,propane,20.124,straight chain,assisted living,997959.1837,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,propene,0.514,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,i-butane,16.859,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,n-butane,8.842,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,ethyne,2.66,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,t-2-butene,0.04,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,1-butene,0.075,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,c-2-butene,0.036,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,cyclopentane,0.217,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,i-pentane,1.829,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,n-pentane,1.104,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,t-2-pentene,0.007,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,1-pentene,0.019,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,cis-2-pentene,0.016,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,n-hexane,0.375,straight chain,assisted living,510675.3307,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,isoprene,1.069,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,"2,4 dimethylpentane",0.05,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,n-heptane,0.29,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,benzene,0.307,btex,assisted living,998.5341186,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,cyclohexane,0.198,aromatic,assisted living,305043.9639,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,"2,3-dimethylpentane",0.165,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,2-methylhexane,0.094,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,3-methylhexane,0.13,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,"2,2,4-trimethylpentane",0.056,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,methylcyclohexane,0.198,aromatic,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,"2,3,4-trimethylpentane",0.055,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,toluene,1.232,btex,assisted living,200079.2273,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,2-methylheptane,0.058,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,3-methylheptane,0.032,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,n-octane,0.221,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,ethylbenzene,0.107,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,m+p-xylene,0.425,btex,assisted living,100176.6036,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,styrene,0.042,other,assisted living,100006.7211,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,o-xylene,0.163,btex,assisted living,100186.0399,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,n-nonane,0.125,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,isopropylbenzene,0.023,btex,assisted living,49839.83692,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,n-propylbenzene,0.028,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,3-ethyltoluene,0.069,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,4-ethyltoluene,0.037,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,"1,3,5-trimethylbenzene",0.041,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,2-ethyltoluene,0.031,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,"1,2,4-trimethylbenzene",0.112,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,n-decane,0.22,straight chain,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,"1,2,3-trimethylbenzene",0.052,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,"1,3-diethylbenzene",0.009,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,"1,4-diethylbenzene",0.02,btex,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,C2HCl3,16.7,chlorinted,assisted living,99936.4439,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,C2Cl4,19,chlorinted,assisted living,99982.50905,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,acetonitrile,0.528,other,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,acetaldehyde,9.551,aldehyde,assisted living,199818.3882,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,acetone,18.417,ketone,assisted living,1010330.579,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,isopropanol,47.294,alcohol,assisted living,0,fall,2023,Denver,80206
103,Karis,Third Floor Apt,apartment,03,methylethylketone,0.276,other,assisted living,200048.537,fall,2023,Denver,80206
